dice_coef,iou,loss,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall,learning_rate,epoch
0.5672009587287903,0.5854141116142273,0.6034094095230103,0.615026593208313,0.9185472726821899,0.45045340061187744,0.3750830590724945,0.8185573816299438,0.37943705916404724,0.9638530611991882,2.499999936844688e-06,50
0.5035688877105713,0.5344605445861816,0.6539934873580933,0.5509929060935974,0.9429174065589905,0.3125985562801361,0.21980558335781097,0.974597156047821,0.21797357499599457,0.9820753931999207,2.499999936844688e-06,51
0.5761454701423645,0.597280740737915,0.5907504558563232,0.626848042011261,0.9210134148597717,0.44800877571105957,0.369549423456192,0.8542534112930298,0.3726577162742615,0.965967059135437,2.499999936844688e-06,52
0.5080220103263855,0.5491355657577515,0.6503828763961792,0.5666742324829102,0.9435202479362488,0.31275779008865356,0.2204575538635254,0.9836719632148743,0.21916067600250244,0.9807198643684387,2.499999936844688e-06,53
0.5785526037216187,0.6040465235710144,0.5889268517494202,0.6359685659408569,0.9188039898872375,0.41360190510749817,0.32211342453956604,0.8686302304267883,0.32476621866226196,0.9653918147087097,2.499999936844688e-06,54
0.5141380429267883,0.5519419312477112,0.6427720189094543,0.5678902864456177,0.9471246600151062,0.29799777269363403,0.2060648500919342,0.9975605607032776,0.20461490750312805,0.9802740216255188,2.499999936844688e-06,55
0.5796465277671814,0.6000650525093079,0.5876575112342834,0.6296254396438599,0.9221814274787903,0.43845897912979126,0.3491220772266388,0.8454307913780212,0.3517177999019623,0.9696522355079651,2.499999936844688e-06,56
0.5119432210922241,0.5502365827560425,0.6468942165374756,0.5675910711288452,0.9439784288406372,0.33997026085853577,0.24563737213611603,0.9144232869148254,0.24609823524951935,0.9769013524055481,1.249999968422344e-06,57
0.5739747881889343,0.5960549712181091,0.5925729274749756,0.6254728436470032,0.9215725064277649,0.4823661744594574,0.41482073068618774,0.7819370031356812,0.4214310050010681,0.9609202146530151,1.249999968422344e-06,58
0.5177501440048218,0.553203284740448,0.6390978097915649,0.5699781179428101,0.9458845853805542,0.33496326208114624,0.24145320057868958,0.9230826497077942,0.24165450036525726,0.9773402810096741,1.249999968422344e-06,59
0.5839656591415405,0.6073864698410034,0.5830439925193787,0.6364312767982483,0.9251410961151123,0.4777931571006775,0.40750566124916077,0.7989748120307922,0.4128800630569458,0.9643693566322327,1.249999968422344e-06,60
0.5163508057594299,0.5591950416564941,0.6440780758857727,0.5756685137748718,0.9482545852661133,0.35025686025619507,0.25526660680770874,0.8984686732292175,0.25669997930526733,0.9749798774719238,1.249999968422344e-06,61
0.5839074850082397,0.6072316765785217,0.5868386030197144,0.6365615129470825,0.9247506260871887,0.480200856924057,0.40937578678131104,0.7863953709602356,0.4148332476615906,0.9651802778244019,1.249999968422344e-06,62
0.520301878452301,0.5598624348640442,0.6385058760643005,0.5773698091506958,0.9460340142250061,0.3506557047367096,0.255072683095932,0.8981090188026428,0.2563524842262268,0.9756845831871033,1.249999968422344e-06,63
0.5811857581138611,0.604638934135437,0.5854896306991577,0.6330239176750183,0.9257625341415405,0.44645822048187256,0.360977441072464,0.8261643648147583,0.36440855264663696,0.9692850112915039,1.249999968422344e-06,64
0.5246395468711853,0.5614989995956421,0.6318628787994385,0.5784996151924133,0.9480600357055664,0.3535195291042328,0.2581474483013153,0.8967574834823608,0.25962987542152405,0.9750649929046631,1.249999968422344e-06,65
0.5851457118988037,0.6150059700012207,0.5819684267044067,0.6460360288619995,0.9236267805099487,0.48560866713523865,0.4146817922592163,0.7976527810096741,0.421159565448761,0.9632114171981812,1.249999968422344e-06,66
0.5243227481842041,0.5635883212089539,0.6352999210357666,0.5813392400741577,0.9467020630836487,0.34234926104545593,0.2475445717573166,0.9086230397224426,0.24847880005836487,0.9747846722602844,1.249999968422344e-06,67
0.5841460824012756,0.6106868386268616,0.5865556001663208,0.6411025524139404,0.9233587384223938,0.46388310194015503,0.382629930973053,0.8158072829246521,0.3875369727611542,0.9641232490539551,1.249999968422344e-06,68
0.5267449617385864,0.5673395395278931,0.6370185017585754,0.5830398201942444,0.9506683945655823,0.36204200983047485,0.26375851035118103,0.8745458722114563,0.2667827904224396,0.9677461385726929,6.24999984211172e-07,69
0.5914288759231567,0.6217531561851501,0.5726318955421448,0.6486635804176331,0.9324125051498413,0.4935319423675537,0.42930299043655396,0.7757127285003662,0.4363771975040436,0.9631762504577637,6.24999984211172e-07,70
0.5296658873558044,0.5738629698753357,0.6346825361251831,0.5910496115684509,0.9486698508262634,0.3705904185771942,0.2730059325695038,0.8651352524757385,0.27634572982788086,0.9671863317489624,6.24999984211172e-07,71
0.5881391167640686,0.6153720021247864,0.5819121599197388,0.6455168128013611,0.925998330116272,0.4911307990550995,0.4242435693740845,0.783719003200531,0.43256664276123047,0.9582688808441162,6.24999984211172e-07,72
0.5328909754753113,0.577010989189148,0.6304883360862732,0.5934228897094727,0.9510449767112732,0.367814302444458,0.2697833776473999,0.8693022131919861,0.27288201451301575,0.9681841135025024,6.24999984211172e-07,73
0.5876590013504028,0.6153044700622559,0.578119695186615,0.6443033814430237,0.9283023476600647,0.4955902397632599,0.4334894120693207,0.774389386177063,0.4411059021949768,0.9627789258956909,6.24999984211172e-07,74
0.5281126499176025,0.5699297785758972,0.6360660195350647,0.5869767665863037,0.9488068222999573,0.3605732321739197,0.2625473141670227,0.8774482011795044,0.26537972688674927,0.9691448211669922,6.24999984211172e-07,75
0.5908656120300293,0.6182675361633301,0.5743695497512817,0.6488835215568542,0.9252846240997314,0.4902041256427765,0.4211161732673645,0.783143162727356,0.42862820625305176,0.9612117409706116,6.24999984211172e-07,76
0.5311006903648376,0.5733609199523926,0.6323649883270264,0.589787483215332,0.9506489634513855,0.3639454245567322,0.26512959599494934,0.8728410601615906,0.2682194113731384,0.9673557877540588,6.24999984211172e-07,77
0.591469943523407,0.6222273707389832,0.5730531215667725,0.6517136096954346,0.9273677468299866,0.48330241441726685,0.4128476083278656,0.7910041809082031,0.4198777377605438,0.9605035781860352,6.24999984211172e-07,78
0.5318264365196228,0.572809636592865,0.6318390369415283,0.5896623134613037,0.9497633576393127,0.36295902729034424,0.2637786567211151,0.8767186403274536,0.266622394323349,0.9691264033317566,6.24999984211172e-07,79
0.6042895317077637,0.6332014799118042,0.5594199299812317,0.6627184748649597,0.9301400780677795,0.4941839575767517,0.43022143840789795,0.7783119678497314,0.43739840388298035,0.9613071084022522,6.24999984211172e-07,80
0.5343707799911499,0.5826316475868225,0.6304399371147156,0.5995491147041321,0.9506441354751587,0.3721734583377838,0.2738596498966217,0.8660476207733154,0.2770460546016693,0.968204140663147,6.24999984211172e-07,81
0.5970262289047241,0.636483907699585,0.570127010345459,0.6682762503623962,0.9266362190246582,0.5036463737487793,0.44808080792427063,0.7734220623970032,0.45657867193222046,0.9589313864707947,6.24999984211172e-07,82
0.532392680644989,0.5760341286659241,0.6312532424926758,0.5932530760765076,0.9493246078491211,0.3617415130138397,0.2621983289718628,0.8812118768692017,0.2649756968021393,0.9693982005119324,6.24999984211172e-07,83
0.5993890166282654,0.6307263374328613,0.5681350827217102,0.6609842777252197,0.9281923770904541,0.4841853678226471,0.4132540225982666,0.7941173315048218,0.42019888758659363,0.9604416489601135,6.24999984211172e-07,84
0.5385768413543701,0.5862405896186829,0.62675940990448,0.6055416464805603,0.9461623430252075,0.3597545921802521,0.2599220275878906,0.8813185691833496,0.2627756595611572,0.9686668515205383,6.24999984211172e-07,85
0.5983973741531372,0.6282975077629089,0.5662344098091125,0.658990740776062,0.9271969199180603,0.48520058393478394,0.4120842516422272,0.7956994771957397,0.4192822277545929,0.9592617154121399,6.24999984211172e-07,86
0.5372973084449768,0.5838073492050171,0.6273505687713623,0.6009228229522705,0.9514038562774658,0.36202162504196167,0.26217037439346313,0.8767977952957153,0.26526081562042236,0.967400312423706,6.24999984211172e-07,87
0.5887226462364197,0.6255430579185486,0.5767523646354675,0.6572980880737305,0.924060046672821,0.49816691875457764,0.43709176778793335,0.7765618562698364,0.4457731246948242,0.9583194255828857,6.24999984211172e-07,88
0.5369813442230225,0.586463212966919,0.6286241412162781,0.6048365831375122,0.948551595211029,0.3639330267906189,0.2642654478549957,0.87337327003479,0.2673933506011963,0.9674108624458313,6.24999984211172e-07,89
0.5951293706893921,0.6305445432662964,0.5718614459037781,0.6605900526046753,0.9288058280944824,0.5021203756332397,0.4420829713344574,0.7697997093200684,0.4504621922969818,0.9599241614341736,6.24999984211172e-07,90
0.5403211712837219,0.5851234793663025,0.6256192326545715,0.6043248176574707,0.9466573596000671,0.3708862364292145,0.2709369361400604,0.8674118518829346,0.2739519476890564,0.9688331484794617,6.24999984211172e-07,91
0.5974793434143066,0.6324062943458557,0.5715752840042114,0.6625690460205078,0.9287197589874268,0.4868186116218567,0.4142032861709595,0.7850111722946167,0.42030513286590576,0.9657806158065796,6.24999984211172e-07,92
0.5429619550704956,0.5893856287002563,0.6195562481880188,0.6077219247817993,0.9494383335113525,0.35940879583358765,0.2585471570491791,0.884579062461853,0.26131802797317505,0.969380795955658,6.24999984211172e-07,93
0.5998265147209167,0.6336631178855896,0.5690529346466064,0.6629349589347839,0.9310701489448547,0.48658329248428345,0.4114970266819,0.7920286655426025,0.417788028717041,0.9630131721496582,6.24999984211172e-07,94
0.5421857833862305,0.5913246273994446,0.625023603439331,0.6095003485679626,0.949777364730835,0.3622179329395294,0.26159125566482544,0.8774236440658569,0.26456382870674133,0.9683893322944641,6.24999984211172e-07,95
0.5927891731262207,0.630446195602417,0.5752596855163574,0.6604236364364624,0.9287952184677124,0.49749860167503357,0.4299953579902649,0.7763271331787109,0.43740376830101013,0.9623743891716003,6.24999984211172e-07,96
0.5461170077323914,0.5895016193389893,0.6225805282592773,0.607252299785614,0.9507493376731873,0.36234840750694275,0.2606354057788849,0.8762346506118774,0.2638000249862671,0.9666469693183899,6.24999984211172e-07,97
0.5963172912597656,0.6339565515518188,0.5734278559684753,0.6659077405929565,0.9267206192016602,0.491183876991272,0.4207913279533386,0.7798411846160889,0.4281313419342041,0.9611806273460388,6.24999984211172e-07,98
0.542915940284729,0.5971680879592896,0.6254387497901917,0.6140472888946533,0.9525951147079468,0.3706131875514984,0.2704882323741913,0.8657565116882324,0.2737489342689514,0.9672489762306213,6.24999984211172e-07,99
0.5959254503250122,0.629593551158905,0.5723990797996521,0.6625301837921143,0.9233105182647705,0.4946399927139282,0.4249235987663269,0.7771469354629517,0.43162593245506287,0.9635013341903687,6.24999984211172e-07,100
0.5421700477600098,0.5913452506065369,0.6275542974472046,0.6079893708229065,0.9514199495315552,0.3703211843967438,0.2688295543193817,0.8694519400596619,0.272108256816864,0.9669091701507568,3.12499992105586e-07,101
0.5951747298240662,0.6318848729133606,0.5710903406143188,0.6610794067382812,0.9304008483886719,0.4929320812225342,0.4239735007286072,0.7756486535072327,0.43102389574050903,0.9620393514633179,3.12499992105586e-07,102
